date,cash,positions_value,total_value,return_pct,num_positions
2026-08-16 13:21,2070.49,8002.64,10073.13,0.73,8
2026-08-16 14:44,2070.49,8002.64,10073.13,0.73,8
2026-08-16 15:42,2070.49,8002.64,10073.13,0.73,8
2026-08-16 16:52,2070.49,8002.64,10073.13,0.73,8
2026-08-16 17:42,3070.66,7002.47,10073.13,0.73,7
2026-08-16 18:01,3070.66,7002.47,10073.13,0.73,7
2026-08-16 19:38,2070.66,8002.47,10073.13,0.73,8
2026-08-16 20:00,2070.66,8002.47,10073.13,0.73,8
2026-08-16 21:38,2070.66,8002.47,10073.13,0.73,8
2026-08-16 22:01,2070.66,8002.47,10073.13,0.73,8
2026-08-16 23:01,2070.66,8002.47,10073.13,0.73,8
2026-08-17 03:34,2070.66,8002.47,10073.13,0.73,8
2026-08-17 05:23,1070.66,9002.47,10073.13,0.73,9
2026-08-17 08:05,1070.66,9002.47,10073.13,0.73,9
2026-08-17 10:17,1070.66,9002.47,10073.13,0.73,9
2026-08-17 11:50,1070.66,9002.47,10073.13,0.73,9
2026-08-17 13:56,4026.55,6004.43,10030.98,0.31,6
2026-08-17 14:58,5010.01,5008.41,10018.42,0.18,5
2026-08-17 17:00,7012.55,2998.43,10010.99,0.11,3
2026-08-17 19:19,3020.79,7002.17,10022.96,0.23,7
2026-08-17 20:58,4012.16,5996.49,10008.64,0.09,6
2026-08-17 21:56,2012.16,7996.49,10008.64,0.09,8
2026-08-17 22:56,3010.12,6998.52,10008.64,0.09,7
2026-08-17 23:50,3010.12,6998.52,10008.64,0.09,7
2026-08-18 03:12,2010.12,7998.52,10008.64,0.09,8
2026-08-18 05:07,nan,nan,nan,nan,6
2026-08-18 07:58,nan,nan,nan,nan,5
2026-08-18 09:19,nan,nan,nan,nan,5
2026-08-18 10:59,nan,nan,nan,nan,4
2026-08-18 11:58,nan,nan,nan,nan,4
2026-08-18 14:11,nan,0.0,nan,nan,0
2026-08-18 16:02,nan,0.0,nan,nan,0
2026-08-18 17:58,nan,0.0,nan,nan,0
2026-08-18 20:46,nan,0.0,nan,nan,0
2026-08-18 21:51,nan,0.0,nan,nan,0
2026-08-18 22:57,nan,0.0,nan,nan,0
2026-08-18 23:50,nan,0.0,nan,nan,0
2026-08-19 03:16,nan,0.0,nan,nan,0
2026-08-19 05:08,nan,0.0,nan,nan,0
2026-08-19 07:57,nan,0.0,nan,nan,0
2026-08-19 09:54,nan,0.0,nan,nan,0
2026-08-19 11:00,nan,0.0,nan,nan,0
2026-08-19 11:58,nan,0.0,nan,nan,0
2026-08-19 14:08,nan,0.0,nan,nan,0
2026-08-19 16:02,nan,0.0,nan,nan,0
2026-08-19 17:51,nan,0.0,nan,nan,0
2026-08-19 19:13,nan,0.0,nan,nan,0
2026-08-19 20:58,nan,0.0,nan,nan,0
2026-08-19 21:57,nan,0.0,nan,nan,0
2026-08-19 22:57,nan,0.0,nan,nan,0
2026-08-19 23:51,nan,0.0,nan,nan,0
2026-08-20 03:14,nan,0.0,nan,nan,0
2026-08-20 05:16,nan,0.0,nan,nan,0
2026-08-20 08:01,nan,0.0,nan,nan,0
2026-08-20 10:04,nan,0.0,nan,nan,0
2026-08-20 11:55,nan,0.0,nan,nan,0
2026-08-20 14:10,nan,0.0,nan,nan,0
2026-08-20 16:03,nan,0.0,nan,nan,0
2026-08-20 17:59,nan,0.0,nan,nan,0
2026-08-20 19:47,nan,0.0,nan,nan,0
2026-08-20 21:02,nan,0.0,nan,nan,0
2026-08-20 22:58,nan,0.0,nan,nan,0
2026-08-20 23:55,nan,0.0,nan,nan,0
2026-08-21 03:31,nan,0.0,nan,nan,0
2026-08-21 05:18,nan,0.0,nan,nan,0
2026-08-21 08:01,nan,0.0,nan,nan,0
2026-08-21 10:04,nan,0.0,nan,nan,0
2026-08-21 11:55,nan,0.0,nan,nan,0
2026-08-21 14:07,nan,0.0,nan,nan,0
2026-08-21 16:02,nan,0.0,nan,nan,0
2026-08-21 18:00,nan,0.0,nan,nan,0
2026-08-21 19:17,nan,0.0,nan,nan,0
2026-08-21 20:46,nan,0.0,nan,nan,0
2026-08-21 22:55,nan,0.0,nan,nan,0
2026-08-21 23:52,nan,0.0,nan,nan,0
2026-08-22 03:09,nan,0.0,nan,nan,0
2026-08-22 05:03,nan,0.0,nan,nan,0
2026-08-22 07:20,nan,0.0,nan,nan,0
2026-08-22 09:00,nan,0.0,nan,nan,0
2026-08-22 09:55,nan,0.0,nan,nan,0
2026-08-22 10:53,nan,0.0,nan,nan,0
2026-08-22 13:22,nan,0.0,nan,nan,0
2026-08-22 14:43,nan,0.0,nan,nan,0
2026-08-22 15:41,nan,0.0,nan,nan,0
2026-08-22 16:01,nan,0.0,nan,nan,0
2026-08-22 17:41,nan,0.0,nan,nan,0
2026-08-22 18:02,nan,0.0,nan,nan,0
2026-08-22 19:41,nan,0.0,nan,nan,0
2026-08-22 20:02,nan,0.0,nan,nan,0
2026-08-22 21:41,nan,0.0,nan,nan,0
2026-08-22 22:43,nan,0.0,nan,nan,0
2026-08-22 23:40,nan,0.0,nan,nan,0
2026-08-23 00:01,nan,0.0,nan,nan,0
2026-08-23 03:37,nan,0.0,nan,nan,0
2026-08-23 05:06,nan,0.0,nan,nan,0
2026-08-23 07:22,nan,0.0,nan,nan,0
2026-08-23 09:01,nan,0.0,nan,nan,0
2026-08-23 10:48,nan,0.0,nan,nan,0
2026-08-23 11:46,nan,0.0,nan,nan,0
2026-08-23 13:45,nan,0.0,nan,nan,0
2026-08-23 14:55,nan,0.0,nan,nan,0
2026-08-23 15:49,nan,0.0,nan,nan,0
2026-08-23 16:57,nan,0.0,nan,nan,0
2026-08-23 17:49,nan,0.0,nan,nan,0
2026-08-23 19:02,nan,0.0,nan,nan,0
2026-08-23 20:01,nan,0.0,nan,nan,0
2026-08-23 21:41,nan,0.0,nan,nan,0
2026-08-23 22:01,nan,0.0,nan,nan,0
2026-08-23 23:40,nan,0.0,nan,nan,0
2026-08-24 00:02,nan,0.0,nan,nan,0
2026-08-24 03:40,nan,0.0,nan,nan,0
2026-08-24 05:56,nan,0.0,nan,nan,0
2026-08-24 08:28,nan,0.0,nan,nan,0
2026-08-24 10:24,nan,0.0,nan,nan,0
2026-08-24 11:57,nan,0.0,nan,nan,0
2026-08-24 14:26,nan,0.0,nan,nan,0
2026-08-24 16:18,nan,0.0,nan,nan,0
2026-08-24 18:01,nan,0.0,nan,nan,0
2026-08-24 19:58,nan,0.0,nan,nan,0
2026-08-24 21:06,nan,0.0,nan,nan,0
2026-08-24 22:55,nan,0.0,nan,nan,0
2026-08-24 23:49,nan,0.0,nan,nan,0
2026-08-25 03:16,nan,0.0,nan,nan,0
2026-08-25 05:19,nan,0.0,nan,nan,0
2026-08-25 08:04,nan,0.0,nan,nan,0
2026-08-25 10:04,nan,0.0,nan,nan,0
2026-08-25 11:58,nan,0.0,nan,nan,0
2026-08-25 14:29,nan,0.0,nan,nan,0
2026-08-25 16:20,nan,0.0,nan,nan,0
2026-08-25 18:01,nan,0.0,nan,nan,0
2026-08-25 19:58,nan,0.0,nan,nan,0
2026-08-25 21:01,nan,0.0,nan,nan,0
2026-08-25 22:58,nan,0.0,nan,nan,0
2026-08-25 23:54,nan,0.0,nan,nan,0
2026-08-26 03:35,nan,0.0,nan,nan,0
2026-08-26 05:18,nan,0.0,nan,nan,0
2026-08-26 08:06,nan,0.0,nan,nan,0
2026-08-26 10:20,nan,0.0,nan,nan,0
2026-08-26 11:59,nan,0.0,nan,nan,0
2026-08-26 14:28,nan,0.0,nan,nan,0
2026-08-28 00:59,nan,0.0,nan,nan,0
2026-08-28 21:53,nan,0.0,nan,nan,0
2026-08-28 22:51,nan,0.0,nan,nan,0
2026-08-28 23:05,nan,0.0,nan,nan,0
2026-08-28 23:50,nan,0.0,nan,nan,0
2026-08-29 00:05,nan,0.0,nan,nan,0
2026-08-29 00:51,nan,0.0,nan,nan,0
2026-08-29 01:06,nan,0.0,nan,nan,0
2026-08-29 01:51,nan,0.0,nan,nan,0
2026-08-29 02:05,nan,0.0,nan,nan,0
2026-08-29 02:50,nan,0.0,nan,nan,0
2026-08-29 03:06,nan,0.0,nan,nan,0
2026-08-29 04:50,nan,0.0,nan,nan,0
2026-08-29 06:06,nan,0.0,nan,nan,0
2026-08-29 07:06,nan,0.0,nan,nan,0
2026-08-29 08:06,nan,0.0,nan,nan,0
2026-08-29 08:50,nan,0.0,nan,nan,0
2026-08-29 09:05,nan,0.0,nan,nan,0
2026-08-29 09:50,nan,0.0,nan,nan,0
2026-08-29 10:05,nan,0.0,nan,nan,0
2026-08-29 10:50,nan,0.0,nan,nan,0
2026-08-29 11:06,nan,0.0,nan,nan,0
2026-08-29 11:51,nan,0.0,nan,nan,0
2026-08-29 12:07,nan,0.0,nan,nan,0
2026-08-29 12:52,nan,0.0,nan,nan,0
2026-08-29 13:51,nan,0.0,nan,nan,0
2026-08-29 14:06,nan,0.0,nan,nan,0
2026-08-29 14:51,nan,0.0,nan,nan,0
2026-08-29 15:06,nan,0.0,nan,nan,0
2026-08-29 15:51,nan,0.0,nan,nan,0
2026-08-29 16:06,nan,0.0,nan,nan,0
2026-08-29 16:50,nan,0.0,nan,nan,0
2026-08-29 17:05,nan,0.0,nan,nan,0
2026-08-29 17:50,nan,0.0,nan,nan,0
2026-08-29 18:06,nan,0.0,nan,nan,0
2026-08-29 18:50,nan,0.0,nan,nan,0
2026-08-29 19:06,nan,0.0,nan,nan,0
2026-08-29 19:51,nan,0.0,nan,nan,0
2026-08-29 20:06,nan,0.0,nan,nan,0
2026-08-29 20:50,nan,0.0,nan,nan,0
2026-08-29 21:06,nan,0.0,nan,nan,0
2026-08-29 21:50,nan,0.0,nan,nan,0
2026-08-29 22:05,nan,0.0,nan,nan,0
2026-08-29 22:51,nan,0.0,nan,nan,0
2026-08-29 23:06,nan,0.0,nan,nan,0
2026-08-29 23:50,nan,0.0,nan,nan,0
2026-08-30 00:51,nan,0.0,nan,nan,0
2026-08-30 01:06,nan,0.0,nan,nan,0
2026-08-30 01:51,nan,0.0,nan,nan,0
2026-08-30 02:06,nan,0.0,nan,nan,0
2026-08-30 02:50,nan,0.0,nan,nan,0
2026-08-30 03:06,nan,0.0,nan,nan,0
2026-08-30 03:51,nan,0.0,nan,nan,0
2026-08-30 04:06,nan,0.0,nan,nan,0
2026-08-30 04:51,nan,0.0,nan,nan,0
2026-08-30 05:06,nan,0.0,nan,nan,0
2026-08-30 05:50,nan,0.0,nan,nan,0
2026-08-30 06:06,nan,0.0,nan,nan,0
2026-08-30 06:50,nan,0.0,nan,nan,0
2026-08-30 07:06,nan,0.0,nan,nan,0
2026-08-30 07:50,nan,0.0,nan,nan,0
2026-08-30 08:06,nan,0.0,nan,nan,0
2026-08-30 08:51,nan,0.0,nan,nan,0
2026-08-30 09:05,nan,0.0,nan,nan,0
2026-08-30 09:50,nan,0.0,nan,nan,0
2026-08-30 10:06,nan,0.0,nan,nan,0
2026-08-30 10:50,nan,0.0,nan,nan,0
2026-08-30 11:06,nan,0.0,nan,nan,0
2026-08-30 11:50,nan,0.0,nan,nan,0
2026-08-30 12:06,nan,0.0,nan,nan,0
2026-08-30 12:50,nan,0.0,nan,nan,0
2026-08-30 13:05,nan,0.0,nan,nan,0
2026-08-30 13:51,nan,0.0,nan,nan,0
2026-08-30 14:06,nan,0.0,nan,nan,0
2026-08-30 14:50,nan,0.0,nan,nan,0
2026-08-30 15:06,nan,0.0,nan,nan,0
2026-08-30 15:50,nan,0.0,nan,nan,0
2026-08-30 16:06,nan,0.0,nan,nan,0
2026-08-30 16:51,nan,0.0,nan,nan,0
2026-08-30 17:06,nan,0.0,nan,nan,0
2026-08-30 17:50,nan,0.0,nan,nan,0
2026-08-30 18:06,nan,0.0,nan,nan,0
2026-08-30 18:50,nan,0.0,nan,nan,0
2026-08-30 19:06,nan,0.0,nan,nan,0
2026-08-30 19:50,nan,0.0,nan,nan,0
2026-08-30 20:05,nan,0.0,nan,nan,0
2026-08-30 20:50,nan,0.0,nan,nan,0
2026-08-30 21:06,nan,0.0,nan,nan,0
2026-08-30 21:50,nan,0.0,nan,nan,0
2026-08-30 22:06,nan,0.0,nan,nan,0
2026-08-30 23:06,nan,0.0,nan,nan,0
2026-08-30 23:51,nan,0.0,nan,nan,0
2026-08-31 00:07,nan,0.0,nan,nan,0
2026-08-31 00:51,nan,0.0,nan,nan,0
2026-08-31 01:06,nan,0.0,nan,nan,0
2026-08-31 01:51,nan,0.0,nan,nan,0
2026-08-31 02:06,nan,0.0,nan,nan,0
2026-08-31 02:51,nan,0.0,nan,nan,0
2026-08-31 03:06,nan,0.0,nan,nan,0
2026-08-31 03:50,nan,0.0,nan,nan,0
2026-08-31 04:06,nan,0.0,nan,nan,0
2026-08-31 04:51,nan,0.0,nan,nan,0
2026-08-31 05:50,nan,0.0,nan,nan,0
2026-08-31 06:07,nan,0.0,nan,nan,0
2026-08-31 06:51,nan,0.0,nan,nan,0
2026-08-31 07:06,nan,0.0,nan,nan,0
2026-08-31 07:51,nan,0.0,nan,nan,0
2026-08-31 08:06,nan,0.0,nan,nan,0
2026-08-31 08:51,nan,0.0,nan,nan,0
2026-08-31 09:06,nan,0.0,nan,nan,0
2026-08-31 09:51,nan,0.0,nan,nan,0
2026-08-31 10:06,nan,0.0,nan,nan,0
2026-08-31 10:50,nan,0.0,nan,nan,0
2026-08-31 11:06,nan,0.0,nan,nan,0
2026-08-31 11:51,nan,0.0,nan,nan,0
2026-08-31 12:07,nan,0.0,nan,nan,0
2026-08-31 12:51,nan,0.0,nan,nan,0
2026-08-31 13:06,nan,0.0,nan,nan,0
2026-08-31 13:50,nan,0.0,nan,nan,0
2026-08-31 14:06,nan,0.0,nan,nan,0
2026-08-31 14:51,nan,0.0,nan,nan,0
2026-08-31 15:06,nan,0.0,nan,nan,0
2026-08-31 15:51,nan,0.0,nan,nan,0
2026-08-31 16:51,nan,0.0,nan,nan,0
2026-08-31 17:06,nan,0.0,nan,nan,0
2026-08-31 17:51,nan,0.0,nan,nan,0
2026-08-31 18:06,nan,0.0,nan,nan,0
2026-08-31 18:50,nan,0.0,nan,nan,0
2026-08-31 19:06,nan,0.0,nan,nan,0
2026-08-31 20:06,nan,0.0,nan,nan,0
2026-08-31 20:50,nan,0.0,nan,nan,0
2026-08-31 21:06,nan,0.0,nan,nan,0
2026-08-31 21:50,nan,0.0,nan,nan,0
2026-08-31 22:06,nan,0.0,nan,nan,0
2026-08-31 22:51,nan,0.0,nan,nan,0
2026-08-31 23:06,nan,0.0,nan,nan,0
2026-08-31 23:50,nan,0.0,nan,nan,0
2026-09-01 00:17,nan,0.0,nan,nan,0
2026-09-01 00:57,nan,0.0,nan,nan,0
2026-09-01 01:13,nan,0.0,nan,nan,0
2026-09-01 01:52,nan,0.0,nan,nan,0
2026-09-01 02:10,nan,0.0,nan,nan,0
2026-09-01 02:52,nan,0.0,nan,nan,0
2026-09-01 03:11,nan,0.0,nan,nan,0
2026-09-01 03:53,nan,0.0,nan,nan,0
2026-09-01 04:10,nan,0.0,nan,nan,0
2026-09-01 04:52,nan,0.0,nan,nan,0
2026-09-01 05:10,nan,0.0,nan,nan,0
2026-09-01 05:52,nan,0.0,nan,nan,0
2026-09-01 06:15,nan,0.0,nan,nan,0
2026-09-01 07:11,nan,0.0,nan,nan,0
2026-09-01 07:53,nan,0.0,nan,nan,0
2026-09-01 08:12,nan,0.0,nan,nan,0
2026-09-01 08:53,nan,0.0,nan,nan,0
2026-09-01 09:11,nan,0.0,nan,nan,0
2026-09-01 09:53,nan,0.0,nan,nan,0
2026-09-01 10:11,nan,0.0,nan,nan,0
2026-09-01 10:53,nan,0.0,nan,nan,0
2026-09-01 11:10,nan,0.0,nan,nan,0
2026-09-01 11:51,nan,0.0,nan,nan,0
2026-09-01 12:14,nan,0.0,nan,nan,0
2026-09-01 12:56,nan,0.0,nan,nan,0
2026-09-01 13:12,nan,0.0,nan,nan,0
2026-09-01 14:11,nan,0.0,nan,nan,0
2026-09-01 14:57,nan,0.0,nan,nan,0
2026-09-01 15:15,nan,0.0,nan,nan,0
2026-09-01 16:27,nan,0.0,nan,nan,0
2026-09-01 16:56,nan,0.0,nan,nan,0
2026-09-01 17:12,nan,0.0,nan,nan,0
2026-09-01 17:51,nan,0.0,nan,nan,0
